"TypeCode,""FreqCode"",""RefPeriodId"",""RefYear"",""RefMonth"",""Period"",""ReporterCode"",""ReporterISO"",""ReporterDesc"",""FlowCode"",""FlowDesc"",""PartnerCode"",""PartnerISO"",""PartnerDesc"",""Partner2Code"",""Partner2ISO"",""Partner2Desc"",""ClassificationCode"",""ClassificationSearchCode"",""IsOriginalClassification"",""CmdCode"",""CmdDesc"",""AggrLevel"",""IsLeaf"",""CustomsCode"",""CustomsDesc"",""MosCode"",""MotCode"",""MotDesc"",""QtyUnitCode"",""QtyUnitAbbr"",""Qty"",""IsQtyEstimated"",""AltQtyUnitCode"",""AltQtyUnitAbbr"",""AltQty"",""IsAltQtyEstimated"",""NetWgt"",""IsNetWgtEstimated"",""GrossWgt"",""IsGrossWgtEstimated"",""Cifvalue"",""Fobvalue"",""PrimaryValue"",""LegacyEstimationFlag"",""IsReported"",""IsAggregate"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""360"",""IDN"",""Indonesia"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""3576744902"",""false"",""8"",""kg"",""3576744902"",""false"",""3576744902"",""false"",""0"",""false"",""0"",""1726630215.69"",""1726630215.69"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""360"",""IDN"",""Indonesia"",""X"",""Export"",""36"",""AUS"",""Australia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""345130600"",""false"",""8"",""kg"",""345130600"",""false"",""345130600"",""false"",""0"",""false"",""0"",""173245514.28"",""173245514.28"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""360"",""IDN"",""Indonesia"",""X"",""Export"",""156"",""CHN"",""China"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""209383000"",""false"",""8"",""kg"",""209383000"",""false"",""209383000"",""false"",""0"",""false"",""0"",""97358395.54"",""97358395.54"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""360"",""IDN"",""Indonesia"",""X"",""Export"",""392"",""JPN"",""Japan"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""143432400"",""false"",""8"",""kg"",""143432400"",""false"",""143432400"",""false"",""0"",""false"",""0"",""59789169"",""59789169"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""360"",""IDN"",""Indonesia"",""X"",""Export"",""410"",""KOR"",""Rep. of Korea"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""332075600"",""false"",""8"",""kg"",""332075600"",""false"",""332075600"",""false"",""0"",""false"",""0"",""131758541.39"",""131758541.39"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""360"",""IDN"",""Indonesia"",""X"",""Export"",""458"",""MYS"",""Malaysia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""150020102"",""false"",""8"",""kg"",""150020102"",""false"",""150020102"",""false"",""0"",""false"",""0"",""68503373"",""68503373"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""360"",""IDN"",""Indonesia"",""X"",""Export"",""490"",""S19"",""Other Asia, nes"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""100011500"",""false"",""8"",""kg"",""100011500"",""false"",""100011500"",""false"",""0"",""false"",""0"",""44056280"",""44056280"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""360"",""IDN"",""Indonesia"",""X"",""Export"",""699"",""IND"",""India"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""171392200"",""false"",""8"",""kg"",""171392200"",""false"",""171392200"",""false"",""0"",""false"",""0"",""92802584.14"",""92802584.14"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""360"",""IDN"",""Indonesia"",""X"",""Export"",""702"",""SGP"",""Singapore"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""764473900"",""false"",""8"",""kg"",""764473900"",""false"",""764473900"",""false"",""0"",""false"",""0"",""374503469.76"",""374503469.76"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""360"",""IDN"",""Indonesia"",""X"",""Export"",""764"",""THA"",""Thailand"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1360825600"",""false"",""8"",""kg"",""1360825600"",""false"",""1360825600"",""false"",""0"",""false"",""0"",""684612888.58"",""684612888.58"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""364"",""IRN"",""Iran"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""-1"",""N/A"",""0"",""false"",""8"",""kg"",""32628030"",""false"",,""false"",""0"",""false"",,""16153935333.2"",""16153935333.2"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""364"",""IRN"",""Iran"",""X"",""Export"",""156"",""CHN"",""China"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""-1"",""N/A"",""0"",""false"",""8"",""kg"",""14940100"",""false"",,""false"",""0"",""false"",,""7396757702.5"",""7396757702.5"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""364"",""IRN"",""Iran"",""X"",""Export"",""490"",""S19"",""Other Asia, nes"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""-1"",""N/A"",""0"",""false"",""8"",""kg"",""3217790"",""false"",,""false"",""0"",""false"",,""1593105081.2"",""1593105081.2"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""364"",""IRN"",""Iran"",""X"",""Export"",""568"",""E19"",""Other Europe, nes"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""-1"",""N/A"",""0"",""false"",""8"",""kg"",""9784850"",""false"",,""false"",""0"",""false"",,""4844414300.5"",""4844414300.5"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""364"",""IRN"",""Iran"",""X"",""Export"",""699"",""IND"",""India"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""-1"",""N/A"",""0"",""false"",""8"",""kg"",""4685290"",""false"",,""false"",""0"",""false"",,""2319658249"",""2319658249"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""372"",""IRL"",""Ireland"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""2450"",""false"",""8"",""kg"",""2450"",""false"",""2450"",""false"",""0"",""false"",""0"",""8705.038"",""8705.038"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""372"",""IRL"",""Ireland"",""X"",""Export"",""616"",""POL"",""Poland"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""493"",""false"",""8"",""kg"",""493"",""false"",""493"",""false"",""0"",""false"",""0"",""1751.978"",""1751.978"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""372"",""IRL"",""Ireland"",""X"",""Export"",""826"",""GBR"",""United Kingdom"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""520"",""false"",""8"",""kg"",""520"",""false"",""520"",""false"",""0"",""false"",""0"",""1847.134"",""1847.134"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""372"",""IRL"",""Ireland"",""X"",""Export"",""842"",""USA"",""USA"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1437"",""false"",""8"",""kg"",""1437"",""false"",""1437"",""false"",""0"",""false"",""0"",""5105.925"",""5105.925"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""376"",""ISR"",""Israel"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""15336523.676"",""true"",""-1"",""N/A"",""0"",""false"",""15336523.676"",""true"",""0"",""false"",,""7163000"",""7163000"",""6"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""376"",""ISR"",""Israel"",""X"",""Export"",""288"",""GHA"",""Ghana"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1070537.741"",""true"",""-1"",""N/A"",""0"",""false"",""1070537.741"",""true"",""0"",""false"",,""500000"",""500000"",""6"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""376"",""ISR"",""Israel"",""X"",""Export"",""300"",""GRC"",""Greece"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""593077.908"",""true"",""-1"",""N/A"",""0"",""false"",""593077.908"",""true"",""0"",""false"",,""277000"",""277000"",""6"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""376"",""ISR"",""Israel"",""X"",""Export"",""380"",""ITA"",""Italy"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""10728929.239"",""true"",""-1"",""N/A"",""0"",""false"",""10728929.239"",""true"",""0"",""false"",,""5011000"",""5011000"",""6"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""376"",""ISR"",""Israel"",""X"",""Export"",""384"",""CIV"",""Côte d'Ivoire"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""196978.944"",""true"",""-1"",""N/A"",""0"",""false"",""196978.944"",""true"",""0"",""false"",,""92000"",""92000"",""6"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""376"",""ISR"",""Israel"",""X"",""Export"",""404"",""KEN"",""Kenya"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""616629.739"",""true"",""-1"",""N/A"",""0"",""false"",""616629.739"",""true"",""0"",""false"",,""288000"",""288000"",""6"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""376"",""ISR"",""Israel"",""X"",""Export"",""470"",""MLT"",""Malta"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""196978.944"",""true"",""-1"",""N/A"",""0"",""false"",""196978.944"",""true"",""0"",""false"",,""92000"",""92000"",""6"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""376"",""ISR"",""Israel"",""X"",""Export"",""620"",""PRT"",""Portugal"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1528727.894"",""true"",""-1"",""N/A"",""0"",""false"",""1528727.894"",""true"",""0"",""false"",,""714000"",""714000"",""6"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""376"",""ISR"",""Israel"",""X"",""Export"",""804"",""UKR"",""Ukraine"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""404663.266"",""true"",""-1"",""N/A"",""0"",""false"",""404663.266"",""true"",""0"",""false"",,""189000"",""189000"",""6"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""380"",""ITA"",""Italy"",""X"",""Export"",""0"",""W00"",""World"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""131413205"",""false"",""8"",""kg"",""131413205"",""false"",""131413205"",""false"",""0"",""false"",,""44184594.504"",""44184594.504"",""0"",""false"",""true"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""380"",""ITA"",""Italy"",""X"",""Export"",""40"",""AUT"",""Austria"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""20"",""false"",""8"",""kg"",""20"",""false"",""20"",""false"",""0"",""false"",,""328.02"",""328.02"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""380"",""ITA"",""Italy"",""X"",""Export"",""56"",""BEL"",""Belgium"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""2"",""false"",""8"",""kg"",""2"",""false"",""2"",""false"",""0"",""false"",,""30.227"",""30.227"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""380"",""ITA"",""Italy"",""X"",""Export"",""100"",""BGR"",""Bulgaria"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""5"",""false"",""8"",""kg"",""5"",""false"",""5"",""false"",""0"",""false"",,""45.9"",""45.9"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""380"",""ITA"",""Italy"",""X"",""Export"",""191"",""HRV"",""Croatia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1753310"",""false"",""8"",""kg"",""1753310"",""false"",""1753310"",""false"",""0"",""false"",,""669198.21"",""669198.21"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""380"",""ITA"",""Italy"",""X"",""Export"",""203"",""CZE"",""Czechia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""5"",""false"",""8"",""kg"",""5"",""false"",""5"",""false"",""0"",""false"",,""60.454"",""60.454"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""380"",""ITA"",""Italy"",""X"",""Export"",""251"",""FRA"",""France"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""3729820"",""false"",""8"",""kg"",""3729820"",""false"",""3729820"",""false"",""0"",""false"",,""989232.345"",""989232.345"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""380"",""ITA"",""Italy"",""X"",""Export"",""276"",""DEU"",""Germany"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""29063100"",""false"",""8"",""kg"",""29063100"",""false"",""29063100"",""false"",""0"",""false"",,""9346181.88"",""9346181.88"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""380"",""ITA"",""Italy"",""X"",""Export"",""348"",""HUN"",""Hungary"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""1724420"",""false"",""8"",""kg"",""1724420"",""false"",""1724420"",""false"",""0"",""false"",,""811644.954"",""811644.954"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""380"",""ITA"",""Italy"",""X"",""Export"",""528"",""NLD"",""Netherlands"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""5"",""false"",""8"",""kg"",""5"",""false"",""5"",""false"",""0"",""false"",,""39.183"",""39.183"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""380"",""ITA"",""Italy"",""X"",""Export"",""703"",""SVK"",""Slovakia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""922313"",""false"",""8"",""kg"",""922313"",""false"",""922313"",""false"",""0"",""false"",,""402345.804"",""402345.804"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""380"",""ITA"",""Italy"",""X"",""Export"",""705"",""SVN"",""Slovenia"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""5"",""false"",""8"",""kg"",""5"",""false"",""5"",""false"",""0"",""false"",,""125.386"",""125.386"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""380"",""ITA"",""Italy"",""X"",""Export"",""724"",""ESP"",""Spain"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""90199200"",""false"",""8"",""kg"",""90199200"",""false"",""90199200"",""false"",""0"",""false"",,""30302778.163"",""30302778.163"",""0"",""true"",""false"","
"C,""A"",""20190101"",""2019"",""52"",""2019"",""380"",""ITA"",""Italy"",""X"",""Export"",""826"",""GBR"",""United Kingdom"",""0"",""W00"",""World"",""H5"",""HS"",""true"",""270900"",""Oils petroleum oils and oils obtained from bituminous minerals, crude"",""6"",""true"",""C00"",""TOTAL CPC"",""0"",""0"",""TOTAL MOT"",""8"",""kg"",""4021000"",""false"",""8"",""kg"",""4021000"",""false"",""4021000"",""false"",""0"",""false"",,""1662583.978"",""1662583.978"",""0"",""true"",""false"","
